,team_name,X,Y,Z,tick,steamid,name
1,TERRORIST,-1439.7609,-1322.0359,11488.031,20729,76561198350342505,nqz-
2,TERRORIST,-1468.8372,-1194.3975,11488.031,20729,76561198074017668,lux1-
3,TERRORIST,-1439.5718,-1251.7084,11488.031,20729,76561198015308884,biguzera-
4,TERRORIST,-1502.5718,-1360.8275,11488.031,20729,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,20729,76561198095896540,docz1n
6,CT,-1126.5762,925.89246,11776.031,20729,76561198135228658,gafolo
7,CT,-1044.0262,924.3055,11776.031,20729,76561198307734468,rdn---
8,TERRORIST,-1411.3145,-1130.3131,11488.031,20729,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,20729,76561198809462276,koaLx
0,CT,-1126.5667,670.44244,11776.031,20793,76561198858681422,pepe--
1,TERRORIST,-1502.4042,-1205.4921,11488.031,20793,76561198350342505,nqz-
2,TERRORIST,-1651.2904,-1087.518,11488.031,20793,76561198074017668,lux1-
3,TERRORIST,-1593.4978,-1265.7817,11488.031,20793,76561198015308884,biguzera-
4,TERRORIST,-1708.0006,-1310.6439,11488.031,20793,76561198385657675,kauez_
5,CT,-1019.4658,729.97296,11776.031,20793,76561198095896540,docz1n
6,CT,-1156.9667,728.0797,11776.031,20793,76561198135228658,gafolo
7,CT,-1249.9491,905.79193,11776.031,20793,76561198307734468,rdn---
8,TERRORIST,-1615.1355,-1109.8435,11488.031,20793,76561198377335846,snow_-_
9,CT,-1058.937,904.2418,11776.031,20793,76561198809462276,koaLx
0,CT,-1052.0786,431.9584,11776.031,20857,76561198858681422,pepe--
1,TERRORIST,-1743.8141,-1156.7108,11488.031,20857,76561198350342505,nqz-
2,TERRORIST,-1773.9802,-911.525,11488.031,20857,76561198074017668,lux1-
3,TERRORIST,-1639.253,-1221.2649,11488.031,20857,76561198015308884,biguzera-
4,TERRORIST,-1950.948,-1251.7174,11564.509,20857,76561198385657675,kauez_
5,CT,-1085.7052,500.12265,11777.031,20857,76561198095896540,docz1n
6,CT,-1061.7504,572.0704,11776.031,20857,76561198135228658,gafolo
7,CT,-1482.4573,836.1999,11776.031,20857,76561198307734468,rdn---
8,TERRORIST,-1800.9393,-986.296,11488.031,20857,76561198377335846,snow_-_
9,CT,-1304.0415,897.50055,11776.031,20857,76561198809462276,koaLx
0,CT,-998.9631,189.27336,11776.031,20921,76561198858681422,pepe--
1,TERRORIST,-1890.1465,-966.0689,11488.031,20921,76561198350342505,nqz-
2,TERRORIST,-1608.681,-740.64087,11488.031,20921,76561198074017668,lux1-
3,TERRORIST,-1639.253,-1221.2649,11488.031,20921,76561198015308884,biguzera-
4,TERRORIST,-2126.8093,-1108.7382,11657.666,20921,76561198385657675,kauez_
5,CT,-1077.411,259.29523,11776.031,20921,76561198095896540,docz1n
6,CT,-1036.1174,330.2778,11776.031,20921,76561198135228658,gafolo
7,CT,-1697.4677,708.9214,11776.031,20921,76561198307734468,rdn---
8,TERRORIST,-2004.7233,-841.48303,11488.031,20921,76561198377335846,snow_-_
9,CT,-1515.8232,802.16345,11776.031,20921,76561198809462276,koaLx
0,CT,-934.8585,-52.36792,11776.031,20985,76561198858681422,pepe--
1,TERRORIST,-2034.1189,-765.8748,11488.031,20985,76561198350342505,nqz-
2,TERRORIST,-1521.8829,-506.3042,11488.031,20985,76561198074017668,lux1-
3,TERRORIST,-1749.4315,-1113.6366,11488.031,20985,76561198015308884,biguzera-
4,TERRORIST,-2123.3616,-863.11865,11780.476,20985,76561198385657675,kauez_
5,CT,-1017.1121,21.936258,11776.031,20985,76561198095896540,docz1n
6,CT,-973.4584,96.36295,11776.031,20985,76561198135228658,gafolo
7,CT,-1928.1749,623.8975,11776.031,20985,76561198307734468,rdn---
8,TERRORIST,-2189.4402,-676.49396,11488.031,20985,76561198377335846,snow_-_
9,CT,-1727.0603,674.41345,11776.031,20985,76561198809462276,koaLx
0,CT,-870.2954,-293.87964,11776.031,21049,76561198858681422,pepe--
1,TERRORIST,-2231.4175,-638.4263,11488.031,21049,76561198350342505,nqz-
2,TERRORIST,-1407.9045,-283.8698,11488.031,21049,76561198074017668,lux1-
3,TERRORIST,-1928.8331,-958.16895,11488.031,21049,76561198015308884,biguzera-
4,TERRORIST,-2022.5215,-647.65704,11776.031,21049,76561198385657675,kauez_
5,CT,-950.1382,-217.28381,11776.031,21049,76561198095896540,docz1n
6,CT,-985.3605,-98.37811,11776.031,21049,76561198135228658,gafolo
7,CT,-2170.447,572.6133,11770.378,21049,76561198307734468,rdn---
8,TERRORIST,-2085.0076,-508.88538,11533.531,21049,76561198377335846,snow_-_
9,CT,-1959.0538,628.7623,11776.031,21049,76561198809462276,koaLx
0,CT,-816.15094,-535.4244,11814.93,21113,76561198858681422,pepe--
1,TERRORIST,-2060.1382,-501.2896,11545.966,21113,76561198350342505,nqz-
2,TERRORIST,-1236.8987,-116.87573,11488.031,21113,76561198074017668,lux1-
3,TERRORIST,-1822.3204,-1090.8278,11488.031,21113,76561198015308884,biguzera-
4,TERRORIST,-1857.5587,-474.06262,11776.031,21113,76561198385657675,kauez_
5,CT,-873.28625,-449.28125,11777.031,21113,76561198095896540,docz1n
6,CT,-1014.37305,-224.28918,11776.031,21113,76561198135228658,gafolo
7,CT,-2314.4258,408.74673,11744.031,21113,76561198307734468,rdn---
8,TERRORIST,-1971.6167,-340.88922,11552.031,21113,76561198377335846,snow_-_
9,CT,-2143.1594,565.0009,11778.982,21113,76561198809462276,koaLx
0,CT,-613.43945,-664.8818,11776.031,21177,76561198858681422,pepe--
1,TERRORIST,-1991.9668,-410.27222,11552.031,21177,76561198350342505,nqz-
2,TERRORIST,-1011.0358,-22.527954,11554.006,21177,76561198074017668,lux1-
3,TERRORIST,-1931.0637,-1263.2838,11554.566,21177,76561198015308884,biguzera-
4,TERRORIST,-1654.4264,-428.01624,11776.031,21177,76561198385657675,kauez_
5,CT,-725.975,-574.04474,11777.999,21177,76561198095896540,docz1n
6,CT,-1039.512,-256.20544,11776.031,21177,76561198135228658,gafolo
7,CT,-2312.484,218.86667,11786.656,21177,76561198307734468,rdn---
8,TERRORIST,-2018.6746,-135.46326,11552.031,21177,76561198377335846,snow_-_
9,CT,-2207.6265,548.0455,11758.655,21177,76561198809462276,koaLx
0,CT,-384.65076,-733.6455,11776.031,21241,76561198858681422,pepe--
1,TERRORIST,-2013.3982,-463.18335,11552.031,21241,76561198350342505,nqz-
2,TERRORIST,-1039.9905,29.422329,11520.031,21241,76561198074017668,lux1-
3,TERRORIST,-2106.5393,-1133.9308,11670.659,21241,76561198015308884,biguzera-
4,TERRORIST,-1584.1764,-271.25452,11776.031,21241,76561198385657675,kauez_
5,CT,-523.1057,-562.7355,11776.031,21241,76561198095896540,docz1n
6,CT,-907.6908,-342.18945,11776.031,21241,76561198135228658,gafolo
7,CT,-2275.5486,419.601,11744.031,21241,76561198307734468,rdn---
8,TERRORIST,-2056.9717,-226.6228,11552.031,21241,76561198377335846,snow_-_
9,CT,-2204.9268,546.7971,11759.506,21241,76561198809462276,koaLx
0,CT,-417.96838,-862.7857,11805.031,21305,76561198858681422,pepe--
1,TERRORIST,-2051.6123,-471.03223,11550.229,21305,76561198350342505,nqz-
2,TERRORIST,-1045.7646,24.275835,11520.031,21305,76561198074017668,lux1-
3,TERRORIST,-2114.46,-885.2337,11787.833,21305,76561198015308884,biguzera-
4,TERRORIST,-1677.2378,-250.44122,11776.031,21305,76561198385657675,kauez_
5,CT,-490.61902,-641.155,11776.031,21305,76561198095896540,docz1n
6,CT,-780.8783,-469.14008,11819.031,21305,76561198135228658,gafolo
7,CT,-2257.999,671.41156,11760.402,21305,76561198307734468,rdn---
8,TERRORIST,-2049.814,-132.1228,11552.031,21305,76561198377335846,snow_-_
9,CT,-2214.593,551.4165,11756.458,21305,76561198809462276,koaLx
0,CT,-417.96863,-862.7698,11805.031,21369,76561198858681422,pepe--
1,TERRORIST,-1973.6865,-406.8208,11552.031,21369,76561198350342505,nqz-
2,TERRORIST,-1046.5013,21.725851,11520.031,21369,76561198074017668,lux1-
3,TERRORIST,-2012.88,-662.4438,11776.031,21369,76561198015308884,biguzera-
4,TERRORIST,-1775.9713,-241.78772,11776.665,21369,76561198385657675,kauez_
5,CT,-374.66833,-733.1707,11776.031,21369,76561198095896540,docz1n
6,CT,-786.3482,-471.97046,11819.031,21369,76561198135228658,gafolo
7,CT,-2342.5916,767.6822,11744.031,21369,76561198307734468,rdn---
8,TERRORIST,-2068.8904,-40.582214,11552.031,21369,76561198377335846,snow_-_
9,CT,-2206.435,547.67737,11759.03,21369,76561198809462276,koaLx
0,CT,-417.96863,-862.7698,11805.031,21433,76561198858681422,pepe--
1,TERRORIST,-1996.7424,-285.81122,11552.031,21433,76561198350342505,nqz-
2,TERRORIST,-996.5551,47.75219,11520.031,21433,76561198074017668,lux1-
3,TERRORIST,-1938.6571,-536.7356,11776.031,21433,76561198015308884,biguzera-
4,TERRORIST,-1866.4744,-179.27063,11776.031,21433,76561198385657675,kauez_
5,CT,-278.83594,-778.2804,11776.031,21433,76561198095896540,docz1n
6,CT,-786.3482,-471.97046,11819.031,21433,76561198135228658,gafolo
7,CT,-2372.599,735.49756,11744.031,21433,76561198307734468,rdn---
8,TERRORIST,-2175.0347,8.302843,11552.031,21433,76561198377335846,snow_-_
9,CT,-2202.4155,545.70416,11760.298,21433,76561198809462276,koaLx
0,CT,-360.28906,-907.6126,11792.141,21497,76561198858681422,pepe--
1,TERRORIST,-2043.9352,-170.78796,11552.031,21497,76561198350342505,nqz-
2,TERRORIST,-1052.2971,22.167532,11520.031,21497,76561198074017668,lux1-
3,TERRORIST,-1823.6133,-482.18164,11776.031,21497,76561198015308884,biguzera-
4,TERRORIST,-1908.9181,-149.68103,11776.031,21497,76561198385657675,kauez_
5,CT,-313.66626,-782.60187,11776.031,21497,76561198095896540,docz1n
6,CT,-876.80035,-350.25885,11789.149,21497,76561198135228658,gafolo
7,CT,-2311.4795,769.1165,11744.031,21497,76561198307734468,rdn---
8,TERRORIST,-2275.7314,67.01418,11552.031,21497,76561198377335846,snow_-_
9,CT,-2207.2964,547.35144,11758.759,21497,76561198809462276,koaLx
0,CT,-272.10437,-979.09845,11776.031,21561,76561198858681422,pepe--
1,TERRORIST,-2068.993,-55.335022,11552.031,21561,76561198350342505,nqz-
2,TERRORIST,-982.13367,24.030453,11520.031,21561,76561198074017668,lux1-
3,TERRORIST,-1702.2745,-435.5948,11776.031,21561,76561198015308884,biguzera-
4,TERRORIST,-1919.3615,-85.09674,11776.031,21561,76561198385657675,kauez_
5,CT,-396.12866,-867.33716,11805.031,21561,76561198095896540,docz1n
6,CT,-914.1706,-236.25244,11776.031,21561,76561198135228658,gafolo
7,CT,-2349.6125,825.15155,11744.031,21561,76561198307734468,rdn---
8,TERRORIST,-2394.2751,82.839584,11552.031,21561,76561198377335846,snow_-_
9,CT,-2205.1145,546.368,11759.447,21561,76561198809462276,koaLx
0,CT,-199.30023,-1062.4825,11776.031,21625,76561198858681422,pepe--
1,TERRORIST,-2168.2554,15.323064,11552.031,21625,76561198350342505,nqz-
2,TERRORIST,-1011.7733,18.377872,11520.031,21625,76561198074017668,lux1-
3,TERRORIST,-1593.1505,-370.27594,11776.031,21625,76561198015308884,biguzera-
4,TERRORIST,-1936.4368,-25.020142,11776.031,21625,76561198385657675,kauez_
5,CT,-417.96857,-868.60266,11805.031,21625,76561198095896540,docz1n
6,CT,-951.09375,-26.217346,11829.248,21625,76561198135228658,gafolo
7,CT,-2375.331,735.0674,11744.031,21625,76561198307734468,rdn---
8,TERRORIST,-2509.2654,101.82157,11552.031,21625,76561198377335846,snow_-_
9,CT,-2212.097,549.3894,11757.245,21625,76561198809462276,koaLx
0,CT,-182.49841,-1146.7059,11776.031,21689,76561198858681422,pepe--
1,TERRORIST,-2235.7034,106.73758,11552.031,21689,76561198350342505,nqz-
2,TERRORIST,-958.10693,0.2894709,11520.031,21689,76561198074017668,lux1-
3,TERRORIST,-1580.3203,-252.81976,11776.031,21689,76561198015308884,biguzera-
4,TERRORIST,-1963.4945,50.85266,11776.031,21689,76561198385657675,kauez_
5,CT,-417.96857,-868.60266,11805.031,21689,76561198095896540,docz1n
6,CT,-1026.9591,73.69686,11776.031,21689,76561198135228658,gafolo
7,CT,-2506.9226,703.7319,11744.031,21689,76561198307734468,rdn---
8,TERRORIST,-2413.2358,92.5941,11552.031,21689,76561198377335846,snow_-_
9,CT,-2219.5928,556.0659,11754.882,21689,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,29649,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,29649,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,29649,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,29649,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,29649,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,29649,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,29649,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,29649,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,29649,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,29649,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,29649,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,29649,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,29649,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,29649,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,29649,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,29649,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,29649,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,29649,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,29649,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,29649,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,29713,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,29713,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,29713,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,29713,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,29713,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,29713,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,29713,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,29713,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,29713,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,29713,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,29777,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,29777,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,29777,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,29777,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,29777,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,29777,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,29777,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,29777,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,29777,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,29777,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,29841,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,29841,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,29841,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,29841,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,29841,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,29841,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,29841,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,29841,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,29841,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,29841,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,29905,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,29905,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,29905,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,29905,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,29905,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,29905,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,29905,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,29905,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,29905,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,29905,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,29969,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,29969,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,29969,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,29969,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,29969,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,29969,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,29969,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,29969,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,29969,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,29969,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,30033,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,30033,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,30033,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,30033,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,30033,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,30033,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,30033,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,30033,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,30033,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,30033,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,30097,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,30097,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,30097,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,30097,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,30097,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,30097,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,30097,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,30097,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,30097,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,30097,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,30161,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,30161,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,30161,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,30161,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,30161,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,30161,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,30161,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,30161,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,30161,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,30161,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,30225,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,30225,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,30225,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,30225,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,30225,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,30225,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,30225,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,30225,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,30225,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,30225,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,30289,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,30289,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,30289,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,30289,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,30289,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,30289,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,30289,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,30289,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,30289,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,30289,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,30353,76561198858681422,pepe--
1,TERRORIST,-1502.5718,-1360.8275,11488.031,30353,76561198350342505,nqz-
2,TERRORIST,-1439.5718,-1251.7084,11488.031,30353,76561198074017668,lux1-
3,TERRORIST,-1411.3145,-1130.3131,11488.031,30353,76561198015308884,biguzera-
4,TERRORIST,-1468.8372,-1194.3975,11488.031,30353,76561198385657675,kauez_
5,CT,-929.6314,918.6384,11776.031,30353,76561198095896540,docz1n
6,CT,-1189.3397,862.16864,11776.031,30353,76561198135228658,gafolo
7,CT,-1126.5762,925.89246,11776.031,30353,76561198307734468,rdn---
8,TERRORIST,-1439.7609,-1322.0359,11488.031,30353,76561198377335846,snow_-_
9,CT,-860.1436,940.28204,11776.031,30353,76561198809462276,koaLx
0,CT,-1044.0262,924.3055,11776.031,30417,76561198858681422,pepe--
